trip_id,payment_type,fare_amount,trip_distance,passenger_count,pickup_hour
3614,UPI,902.49,12.97,5,10
3615,Wallet,274.45,7.88,1,22
3616,UPI,122.65,14.54,3,8
3617,UPI,201.94,39.71,3,14
3618,Card,845.15,31.22,3,22
3619,Cash,446.44,49.38,5,13
3620,Cash,807.1,26.45,1,5
3621,Card,554.67,26.31,2,12
3622,Card,506.53,9.97,2,18
3623,Wallet,816.57,29.53,3,10
3624,Wallet,452.31,30.61,5,7
3625,Wallet,811.93,10.72,2,20
3626,Card,145.63,4.85,4,7
3627,Card,654.5,18.75,2,17
3628,UPI,717.46,9.02,5,21
3629,Wallet,904.14,25.41,2,11
3630,Wallet,263.11,26.54,5,9
3631,Wallet,624.01,30.6,1,6
3632,Cash,461.59,30.34,2,20
3633,UPI,413.63,33.91,2,20
3634,Wallet,151.38,11.91,3,19
3635,Wallet,177.52,36.68,5,8
3636,Wallet,845.14,26.48,1,7
3637,Cash,762.27,22.15,1,10
3638,Cash,413.22,32.57,3,5
3639,Card,837.06,25.31,5,2
3640,UPI,126.73,26.52,3,19
3641,Card,643.54,1.65,3,22
3642,UPI,874.77,40.2,5,13
3643,Cash,846.92,21.5,3,23
3644,Wallet,404.14,26.14,2,13
3645,Card,757.97,19.8,5,14
3646,Wallet,456.09,27.8,4,0
3647,Card,848.13,3.18,5,11
3648,Cash,554.22,19.5,1,10
3649,Cash,776.61,33.6,2,6
3650,Cash,124.64,46.95,2,11
3651,Card,610.52,42.53,4,8
3652,UPI,572.77,48.16,2,12
3653,Card,629.48,39.18,2,12
3654,UPI,710.86,31.81,2,5
3655,Card,922.2,21.45,4,14
3656,Card,796.4,6.6,4,16
3657,Cash,258.66,12.91,4,1
3658,Wallet,834.6,13.92,2,6
3659,Wallet,165.98,21.68,5,0
3660,UPI,641.09,30.69,5,3
3661,Wallet,888.62,31.12,1,9
3662,Card,146.07,23.05,5,4
3663,Card,857.21,14.09,3,19
3664,Cash,808.69,3.3,5,9
3665,Cash,528.59,49.45,4,11
3666,Wallet,343.45,47.01,3,1
3667,UPI,435.17,9.55,2,2
3668,Wallet,970.23,30.47,4,22
3669,Wallet,241.61,15.13,5,21
3670,Wallet,600.62,10.12,2,11
3671,Wallet,129.08,34.38,1,1
3672,Card,257.0,39.42,4,17
3673,UPI,775.15,20.63,3,0
3674,Card,337.47,3.42,4,4
3675,UPI,986.48,20.37,3,18
3676,Cash,525.78,26.84,3,3
3677,Wallet,540.71,44.71,1,10
3678,Card,84.5,33.01,3,8
3679,UPI,958.7,35.67,2,23
3680,Cash,215.52,10.53,3,0
3681,Cash,561.42,36.15,3,1
3682,Wallet,425.89,25.34,3,23
3683,UPI,444.81,41.11,4,5
3684,Card,661.14,11.21,3,0
3685,Wallet,678.98,25.99,4,10
3686,Card,196.57,10.87,4,20
3687,Cash,524.61,14.65,5,20
3688,Card,800.95,41.69,1,17
3689,Card,471.12,34.55,1,12
3690,Wallet,207.51,36.56,1,12
3691,Card,347.56,3.89,3,22
3692,Wallet,251.76,36.57,5,18
3693,Cash,169.53,24.82,5,1
3694,Wallet,408.7,23.23,1,14
3695,Wallet,563.89,20.93,1,5
3696,UPI,119.11,42.66,1,22
3697,Card,623.63,9.28,4,21
3698,Cash,993.37,40.8,4,22
3699,Wallet,965.92,46.45,3,2
3700,Cash,837.71,8.83,2,14
3701,UPI,303.02,49.98,4,1
3702,Card,71.29,49.53,5,18
3703,Wallet,841.86,31.26,4,5
3704,Card,102.93,13.79,5,13
3705,UPI,245.35,21.77,5,22
3706,UPI,567.23,8.93,4,21
3707,Cash,219.46,6.45,4,0
3708,Wallet,842.1,35.35,1,2
3709,Cash,788.3,29.2,5,14
3710,UPI,767.98,28.4,3,5
3711,Card,825.32,12.76,2,5
3712,Cash,258.72,12.13,4,19
3713,Cash,742.45,49.49,1,8
3714,Card,387.52,31.62,2,14
3715,Cash,683.5,41.06,3,0
3716,Card,165.92,19.24,4,1
3717,Wallet,720.31,42.26,1,21
3718,Card,973.5,36.26,1,16
3719,Wallet,91.42,17.83,4,6
3720,Card,139.14,36.03,5,16
3721,UPI,167.45,46.32,4,5
3722,UPI,459.04,11.08,1,14
3723,Wallet,326.24,27.61,3,4
3724,Wallet,816.57,48.35,3,4
3725,UPI,500.1,41.16,3,6
3726,Wallet,510.31,31.2,1,18
3727,Card,731.19,3.95,4,7
3728,Card,393.87,20.61,4,1
3729,UPI,385.55,32.71,4,21
3730,Cash,769.08,20.78,5,7
3731,Card,791.04,49.86,5,12
3732,Wallet,63.68,37.79,4,7
3733,Cash,186.6,9.76,5,20
3734,Cash,252.44,24.77,5,10
3735,Card,384.02,19.51,4,17
3736,Card,326.88,29.9,4,16
3737,Cash,685.09,22.6,1,1
3738,Cash,836.73,12.28,4,19
3739,UPI,232.48,36.36,4,14
3740,Wallet,584.83,5.78,4,21
3741,UPI,399.43,26.84,4,23
3742,Card,530.49,15.85,2,8
3743,UPI,639.72,48.34,2,12
3744,UPI,898.92,15.53,3,1
3745,UPI,232.68,17.38,4,16
3746,UPI,132.66,35.5,5,8
3747,Wallet,645.85,6.86,2,12
3748,Wallet,424.42,16.57,2,15
3749,Cash,204.76,34.95,1,2
3750,Card,161.23,2.02,5,10
3751,UPI,580.96,15.89,5,17
3752,Cash,335.45,0.91,2,14
3753,Cash,997.56,7.94,1,13
3754,Cash,435.61,30.41,3,21
3755,Wallet,251.67,23.11,4,1
3756,UPI,647.41,8.22,5,11
3757,UPI,282.04,4.36,4,1
3758,Card,519.38,3.29,4,12
3759,UPI,508.45,4.73,4,5
3760,UPI,480.88,5.26,3,5
3761,Cash,806.28,4.77,4,20
3762,Card,255.78,3.23,3,1
3763,UPI,909.09,35.0,2,11
3764,Wallet,801.77,47.09,2,10
3765,UPI,366.47,42.87,1,3
3766,Cash,221.57,13.66,5,1
3767,Wallet,315.56,10.61,1,20
3768,Cash,366.0,2.87,5,17
3769,UPI,579.09,8.22,5,11
3770,Wallet,94.05,28.6,2,7
3771,Card,918.64,49.91,1,2
3772,Card,143.74,43.02,3,18
3773,Wallet,315.31,25.99,3,3
3774,Wallet,153.82,21.46,5,9
3775,Cash,293.84,7.82,3,6
3776,Wallet,845.79,21.22,2,5
3777,Cash,634.42,29.95,1,14
3778,UPI,265.96,29.98,3,10
3779,Cash,878.17,28.1,5,7
3780,Wallet,810.68,41.29,1,11
3781,Wallet,765.97,25.75,3,0
3782,UPI,855.25,23.91,3,22
3783,Wallet,638.67,15.64,4,20
3784,Wallet,526.37,9.42,1,2
3785,Card,405.24,0.57,5,4
3786,Card,262.58,16.44,1,18
3787,UPI,579.54,31.84,5,6
3788,Cash,895.02,28.17,5,22
3789,Card,614.28,26.76,5,18
3790,Cash,923.63,38.73,2,18
3791,Wallet,389.07,12.03,3,9
3792,Card,710.38,34.09,3,2
3793,UPI,666.23,30.55,3,5
3794,UPI,686.91,17.28,2,13
3795,UPI,662.79,11.32,3,9
3796,Card,260.57,28.35,4,15
3797,Cash,186.41,47.28,2,7
3798,Wallet,979.7,4.28,2,10
3799,Cash,93.03,47.67,3,10
3800,Cash,494.35,23.51,4,6
3801,Wallet,453.83,35.65,5,13
3802,Wallet,392.02,40.26,5,7
3803,Card,792.88,8.0,3,20
3804,Card,758.08,2.73,1,18
3805,Card,909.96,6.86,3,17
3806,Card,425.71,17.38,3,15
3807,Card,585.97,47.85,3,19
3808,Wallet,897.69,2.62,5,6
3809,Cash,994.16,46.03,3,11
3810,Card,970.83,28.28,4,12
3811,Card,731.95,5.57,1,19
3812,Cash,186.07,8.06,3,17
3813,Card,72.03,34.62,1,15
3814,Cash,833.96,30.62,2,11
3815,Cash,848.89,8.79,1,1
3816,Wallet,759.04,45.26,5,8
3817,UPI,315.93,7.08,5,14
3818,Wallet,657.83,25.82,5,11
3819,UPI,350.44,26.65,1,15
3820,UPI,478.12,43.59,3,15
3821,UPI,413.31,1.6,3,3
3822,Card,917.96,7.25,4,17
3823,Wallet,272.45,8.95,3,20
3824,UPI,598.73,3.61,5,23
3825,Cash,392.93,31.76,3,10
3826,Card,679.92,11.87,2,18
3827,Wallet,586.33,29.05,2,20
3828,UPI,927.78,39.24,4,8
3829,Cash,146.53,20.72,2,21
3830,Wallet,259.61,38.56,2,23
3831,Wallet,778.03,39.0,5,5
3832,Card,400.35,13.54,4,20
3833,Wallet,207.49,1.28,4,3
3834,Card,528.16,5.61,1,2
3835,UPI,669.53,41.26,1,16
3836,Card,92.59,20.56,4,18
3837,Cash,327.04,42.04,1,3
3838,Card,818.95,27.6,3,19
3839,Cash,544.23,10.27,3,10
3840,Card,83.61,35.76,2,15
3841,Wallet,317.85,28.13,3,10
3842,UPI,657.18,17.91,5,9
3843,Cash,239.39,4.84,1,0
3844,Card,836.02,5.56,5,21
3845,Card,692.75,9.83,5,21
3846,Card,497.81,33.81,4,21
3847,Wallet,919.84,36.53,2,15
3848,Wallet,422.21,31.73,2,7
3849,Cash,273.32,17.19,5,23
3850,Cash,678.33,22.3,2,7
3851,Wallet,594.63,35.62,3,12
3852,Cash,368.49,33.16,5,19
3853,UPI,376.48,38.76,1,23
3854,UPI,428.3,12.44,2,12
3855,Wallet,326.58,0.72,1,22
3856,Cash,724.73,13.69,3,4
3857,Card,668.79,17.72,2,17
3858,UPI,468.74,48.05,4,3
3859,Wallet,427.96,11.28,3,11
3860,Cash,396.8,41.41,3,5
3861,Wallet,319.29,31.31,4,18
3862,Card,131.41,8.79,1,20
3863,UPI,304.79,20.47,1,0
3864,Wallet,355.14,25.75,3,23
3865,Wallet,570.3,17.54,3,13
3866,Wallet,785.1,11.69,2,22
3867,Card,425.92,13.02,2,6
3868,Wallet,947.52,29.47,3,3
3869,Card,835.98,34.56,2,2
3870,Card,985.56,23.71,4,7
3871,Card,882.39,47.12,2,5
3872,UPI,635.89,36.56,3,18
3873,UPI,618.56,44.64,1,4
3874,Wallet,173.05,24.05,1,18
3875,Wallet,736.28,1.24,4,7
3876,UPI,620.2,29.81,1,2
3877,Cash,531.59,41.0,1,0
3878,UPI,708.62,27.06,3,12
3879,Card,471.85,28.61,3,22
3880,UPI,547.67,48.76,3,5
3881,Card,428.43,18.62,3,17
3882,Wallet,731.5,40.19,3,17
3883,Cash,882.78,25.5,2,21
3884,Wallet,848.8,23.45,4,17
3885,Card,796.72,7.71,3,19
3886,Card,63.1,37.55,2,17
3887,Card,916.29,41.25,5,15
3888,Cash,311.13,21.83,3,16
3889,UPI,893.58,38.29,4,13
3890,Wallet,237.12,29.27,4,20
3891,Wallet,467.66,13.25,4,4
3892,UPI,761.93,46.22,3,1
3893,Wallet,658.26,34.99,1,19
3894,Cash,445.13,43.98,1,7
3895,Wallet,694.69,14.43,5,6
3896,Card,571.5,45.86,5,4
3897,UPI,311.95,18.55,5,16
3898,Cash,664.01,0.97,3,8
3899,UPI,244.03,4.21,2,22
3900,Cash,709.29,4.92,5,10
3901,Card,52.96,10.75,5,3
3902,UPI,571.33,9.73,2,21
3903,Wallet,431.01,3.37,5,8
3904,Cash,337.95,44.82,5,13
3905,UPI,539.92,41.5,2,16
3906,Wallet,663.05,38.26,4,10
3907,UPI,967.05,24.22,3,4
3908,UPI,841.41,21.54,3,11
3909,UPI,731.29,21.56,2,2
3910,Cash,505.02,13.46,5,7
3911,Wallet,422.54,30.61,4,14
3912,Card,80.9,3.42,2,19
3913,Cash,391.14,33.11,1,13
3914,Cash,855.96,25.94,5,11
3915,Cash,414.82,40.92,1,3
3916,Card,488.51,48.65,4,0
3917,Wallet,308.24,43.89,4,18
3918,Wallet,310.43,36.14,1,0
3919,Wallet,108.78,21.92,5,7
3920,UPI,633.11,11.12,1,6
3921,UPI,475.67,33.41,2,15
3922,UPI,625.66,10.48,5,22
3923,Card,569.54,1.5,3,22
3924,UPI,808.9,28.88,1,1
3925,Card,763.46,20.01,3,6
3926,Wallet,782.88,43.86,1,14
3927,UPI,524.28,32.47,1,17
3928,UPI,386.19,32.54,5,4
3929,Cash,936.76,39.5,3,16
3930,Card,101.56,17.11,2,21
3931,Wallet,194.99,47.93,4,11
3932,Cash,448.62,11.46,2,13
3933,Cash,633.26,43.65,3,0
3934,Wallet,57.79,45.59,4,6
3935,Cash,733.36,2.43,3,21
3936,Card,580.79,31.78,4,21
3937,Card,510.47,37.6,3,4
3938,UPI,452.32,47.71,3,11
3939,Cash,543.51,12.94,4,23
3940,UPI,203.7,28.31,3,19
3941,Cash,153.28,38.77,4,15
3942,Card,325.16,7.84,3,19
3943,Card,724.03,42.72,3,11
3944,Card,608.87,20.48,3,12
3945,Cash,506.12,32.17,5,16
3946,Card,592.94,2.58,5,15
3947,Cash,581.3,11.54,4,3
3948,UPI,341.69,24.17,1,13
3949,Cash,142.58,14.82,1,11
3950,UPI,901.94,47.91,5,5
3951,Cash,619.92,39.85,1,18
3952,UPI,712.86,43.31,5,3
3953,Card,490.8,23.58,2,15
3954,UPI,768.66,23.95,4,7
3955,Card,605.27,40.36,4,23
3956,Card,101.11,19.68,5,14
3957,UPI,895.59,24.3,3,8
3958,Cash,340.26,26.67,5,6
3959,Cash,181.0,30.55,3,23
3960,Wallet,133.64,32.67,4,13
3961,Cash,734.42,34.2,5,7
3962,Wallet,718.77,22.48,4,1
3963,Cash,715.15,15.11,3,9
3964,Cash,919.97,46.05,5,11
3965,Card,381.5,41.42,2,12
3966,Wallet,583.08,0.67,4,4
3967,Cash,638.52,25.89,2,15
3968,Wallet,980.51,14.09,4,9
3969,Card,346.73,32.32,5,8
3970,Card,958.51,25.38,5,11
3971,Wallet,191.3,1.55,3,18
3972,Card,775.8,36.52,2,18
3973,UPI,651.24,14.13,2,23
3974,UPI,826.05,13.38,1,17
3975,Card,77.25,2.08,3,16
3976,UPI,124.22,41.5,5,23
3977,Cash,116.21,29.15,1,20
3978,Wallet,613.31,24.5,2,21
3979,Cash,622.79,33.95,5,14
3980,Wallet,910.8,17.6,5,17
3981,Card,494.22,28.69,4,11
3982,Cash,114.65,12.84,3,6
3983,Card,249.05,3.62,1,5
3984,Card,57.67,28.29,3,19
3985,Wallet,787.88,11.45,2,19
3986,Wallet,824.82,37.63,4,5
3987,Wallet,998.04,22.87,4,5
3988,Cash,441.58,12.89,4,0
3989,UPI,68.33,30.61,1,20
3990,Wallet,272.99,6.27,3,8
3991,Wallet,608.38,38.19,2,3
3992,Cash,963.85,22.88,4,4
3993,Wallet,148.4,40.73,1,19
3994,Cash,165.49,7.34,2,0
3995,Card,716.67,19.44,5,20
3996,Wallet,683.85,9.41,5,12
3997,Wallet,287.98,3.53,4,19
3998,Card,822.49,47.79,1,13
3999,Card,172.34,36.47,2,13
4000,Card,929.45,16.62,3,12
4001,Wallet,240.98,12.68,3,2
4002,UPI,127.28,10.61,2,23
4003,UPI,372.55,2.63,5,19
4004,UPI,228.45,5.58,4,5
4005,Wallet,550.59,5.59,3,2
4006,Card,702.5,33.48,1,11
4007,Wallet,516.38,29.94,1,12
4008,Card,677.58,28.63,1,3
4009,Wallet,396.67,36.86,1,4
4010,Wallet,76.53,12.93,2,19
4011,Card,975.36,17.45,2,15
4012,UPI,828.44,6.77,2,11
4013,Card,119.75,29.59,2,4
4014,Cash,476.72,46.68,3,18
4015,Cash,653.27,43.23,4,21
4016,Card,231.06,27.97,3,3
4017,Wallet,599.09,32.41,4,17
4018,Cash,556.97,49.62,1,10
4019,Cash,247.85,26.11,3,23
4020,Wallet,184.15,43.59,3,12
4021,Wallet,771.01,25.28,5,15
4022,UPI,356.46,2.87,4,2
4023,Wallet,281.84,46.77,1,15
4024,Card,750.98,6.04,2,19
4025,Card,749.27,35.36,1,0
4026,UPI,312.58,12.28,4,16
4027,Cash,878.94,45.1,3,22
4028,Cash,703.84,10.42,1,2
4029,Wallet,378.48,7.43,1,17
4030,Card,456.12,22.22,2,1
4031,Cash,740.37,25.09,5,6
4032,UPI,251.0,41.04,1,22
4033,UPI,495.32,38.24,3,21
4034,Card,670.88,16.75,2,3
4035,UPI,562.52,19.56,5,22
4036,UPI,627.91,29.05,2,1
4037,Card,568.9,27.8,4,6
4038,Wallet,239.27,43.17,1,19
4039,Wallet,439.7,23.89,4,5
4040,UPI,555.39,44.73,2,11
4041,Wallet,791.06,10.65,4,8
4042,Wallet,671.21,43.45,1,12
4043,UPI,455.26,15.56,5,11
4044,Wallet,975.68,39.57,2,12
4045,UPI,152.41,28.49,4,21
4046,Cash,246.46,43.84,4,3
4047,Card,374.25,11.95,4,6
4048,Card,267.14,35.22,5,18
4049,Wallet,644.17,42.52,2,19
4050,Wallet,87.57,38.95,2,22
4051,Wallet,218.56,28.52,4,8
4052,Card,328.68,33.93,2,12
4053,Cash,699.18,10.23,2,14
4054,Cash,882.07,11.21,5,18
4055,Card,808.57,13.73,5,18
4056,Cash,222.98,41.49,1,1
4057,Card,587.14,8.79,5,6
4058,Cash,78.52,15.3,5,16
4059,UPI,345.01,46.06,2,19
4060,UPI,815.68,37.88,1,4
4061,Card,483.83,36.79,5,21
4062,Cash,192.44,23.03,4,18
4063,Wallet,466.63,35.27,4,1
4064,Cash,238.13,28.5,2,21
4065,UPI,423.53,4.04,4,1
4066,UPI,513.44,29.04,5,20
4067,Cash,382.08,22.89,2,6
4068,Cash,940.12,6.14,1,8
4069,Wallet,584.4,17.54,5,2
4070,Wallet,850.75,44.79,1,22
4071,Cash,772.69,40.28,3,18
4072,Cash,678.11,45.74,3,21
4073,Cash,522.04,36.0,2,3
4074,Cash,52.07,31.81,2,21
4075,Card,632.79,7.39,1,6
4076,Cash,388.16,5.81,5,12
4077,Wallet,161.87,12.71,1,2
4078,UPI,472.39,16.05,4,23
4079,Card,748.78,30.55,5,20
4080,Cash,963.59,43.93,1,20
4081,UPI,405.4,44.59,2,12
4082,Card,565.59,34.28,4,4
4083,UPI,858.68,28.91,5,2
4084,Cash,367.3,12.6,5,5
4085,Cash,185.14,46.93,5,16
4086,Wallet,317.79,33.72,3,13
4087,Cash,904.17,26.91,1,20
4088,Cash,201.42,5.65,1,8
4089,Card,362.76,41.38,4,2
4090,Wallet,491.41,17.78,5,8
4091,Card,854.76,45.08,3,13
4092,UPI,940.83,8.84,1,3
4093,Cash,454.52,2.91,4,8
4094,UPI,935.36,22.02,5,14
4095,Card,203.39,4.38,5,0
4096,Cash,199.01,3.56,2,8
4097,Cash,951.79,35.83,5,9
4098,Card,534.2,13.24,4,5
4099,Card,226.61,32.12,4,18
4100,Card,513.59,28.76,4,1
4101,Card,794.05,7.47,4,22
4102,Card,835.57,19.6,1,21
4103,Cash,870.77,3.77,4,7
4104,Card,591.09,21.37,5,6
4105,Cash,873.6,9.53,3,6
4106,Cash,534.53,5.27,3,1
4107,Card,626.71,16.19,5,8
4108,Card,770.78,0.67,2,20
4109,Wallet,454.16,38.01,4,4
4110,Cash,119.9,8.33,2,11
4111,Card,382.66,31.48,1,19
4112,Card,642.75,41.71,4,4
4113,Card,232.72,45.9,1,3
4114,Wallet,190.97,28.1,2,0
4115,Wallet,328.43,39.52,3,2
4116,UPI,80.51,23.01,2,18
4117,Cash,756.25,24.76,4,10
4118,UPI,295.78,27.57,3,18
4119,Card,168.03,33.67,3,16
4120,Wallet,714.17,33.66,4,21
4121,Wallet,850.78,39.38,3,0
4122,UPI,68.88,31.04,5,0
4123,Wallet,271.92,44.19,3,12
4124,Card,947.97,35.61,4,12
4125,Wallet,415.99,46.48,3,11
4126,UPI,941.66,37.65,1,13
4127,Card,310.5,37.07,1,2
4128,UPI,257.16,43.09,2,11
4129,Wallet,253.4,32.96,3,8
4130,UPI,130.97,9.39,2,3
4131,UPI,901.61,4.61,3,1
4132,Cash,980.84,16.13,2,1
4133,Wallet,956.78,40.81,3,17
4134,Wallet,859.43,1.57,4,11
4135,UPI,854.54,7.93,5,4
4136,Cash,678.03,5.75,2,11
4137,Wallet,834.9,2.34,5,22
4138,Card,247.93,40.61,3,10
4139,UPI,418.52,14.34,2,16
4140,Wallet,658.79,36.58,2,1
4141,Card,881.03,7.52,5,2
4142,Wallet,677.45,20.74,4,14
4143,Card,847.07,6.27,5,15
4144,UPI,500.25,0.62,3,8
4145,Wallet,731.44,30.85,4,20
4146,Wallet,980.98,24.31,5,20
4147,Cash,195.81,21.12,1,7
4148,UPI,930.57,4.39,1,5
4149,Card,546.25,29.62,1,7
4150,Wallet,661.06,39.11,3,8
4151,Wallet,883.98,3.83,3,5
4152,Card,439.17,20.97,5,3
4153,UPI,447.76,15.92,2,16
4154,Cash,550.82,44.65,4,21
4155,Cash,68.15,13.5,5,14
4156,Wallet,521.83,47.24,1,20
4157,Card,326.53,41.51,3,21
4158,Wallet,931.56,5.46,1,17
4159,Card,133.35,24.29,3,20
4160,Cash,486.35,32.63,2,15
4161,UPI,950.09,29.86,5,16
4162,Card,905.98,34.12,5,2
4163,Cash,716.28,21.6,3,19
4164,Wallet,609.89,45.28,1,3
4165,Card,316.69,13.88,4,8
4166,UPI,398.61,5.16,1,17
4167,Wallet,135.63,48.91,3,1
4168,Wallet,796.8,32.77,5,11
4169,Cash,357.68,33.13,4,16
4170,Card,684.39,40.97,5,19
4171,Wallet,389.72,21.36,5,1
4172,UPI,491.11,19.62,3,5
4173,Card,577.25,47.48,3,3
4174,UPI,811.76,19.65,3,5
4175,Wallet,250.6,4.38,1,15
4176,UPI,428.83,15.74,3,7
4177,Cash,173.58,43.74,2,0
4178,UPI,121.97,5.2,1,5
4179,Card,624.44,35.98,5,7
4180,UPI,229.64,13.69,4,17
4181,UPI,106.81,37.42,1,15
4182,Cash,902.24,25.97,3,10
4183,UPI,557.6,32.01,2,3
4184,UPI,177.9,12.54,1,3
4185,Wallet,100.75,8.82,4,20
4186,Wallet,163.87,3.63,1,9
4187,Card,497.77,41.37,5,17
4188,Wallet,685.04,35.67,3,16
4189,Wallet,659.22,15.02,1,21
4190,Wallet,187.2,41.93,2,0
4191,Wallet,651.81,41.77,3,19
4192,Cash,434.62,7.32,4,11
4193,Wallet,491.51,35.83,3,11
4194,Cash,811.36,14.97,1,23
4195,Cash,365.87,23.63,5,23
4196,Wallet,189.65,21.79,3,12
4197,UPI,879.78,30.21,1,15
4198,Cash,251.52,17.68,1,2
4199,UPI,329.33,4.13,5,11
4200,UPI,721.26,33.8,1,14
4201,Wallet,699.37,48.05,4,5
4202,Card,810.38,33.56,5,3
4203,Wallet,224.67,27.21,4,2
4204,Card,384.67,8.6,4,15
4205,Card,169.59,31.45,1,6
4206,Wallet,563.99,30.75,3,0
4207,Wallet,327.94,31.13,4,5
4208,Card,704.49,44.67,4,2
4209,Wallet,50.33,35.96,3,3
4210,Card,106.7,39.28,2,22
4211,UPI,460.93,16.01,2,11
4212,Wallet,960.27,13.88,5,7
4213,UPI,896.31,10.74,5,7
4214,Cash,994.31,39.03,4,12
4215,UPI,445.99,35.08,3,5
4216,UPI,94.24,17.43,3,7
4217,Card,340.66,7.48,2,3
4218,UPI,691.98,42.41,1,14
4219,Wallet,178.41,19.52,1,16
4220,Card,334.97,9.89,2,5
4221,Cash,103.36,7.65,2,20
4222,Wallet,501.22,46.02,5,6
4223,Cash,248.47,6.94,1,0
4224,UPI,136.69,18.3,5,22
4225,Wallet,440.66,31.79,2,13
4226,Wallet,383.66,20.7,2,19
4227,Cash,560.64,24.13,2,19
4228,Wallet,761.59,40.23,3,15
4229,Wallet,156.94,49.96,2,23
4230,Wallet,801.57,23.63,1,0
4231,UPI,74.98,19.25,1,7
4232,Cash,470.95,20.63,2,13
4233,Wallet,608.06,18.77,5,9
4234,Card,959.15,23.95,5,3
4235,Card,595.23,16.99,3,16
4236,Card,200.81,23.4,2,12
4237,Card,541.66,47.3,4,8
4238,UPI,425.99,14.67,1,22
4239,Wallet,505.39,32.77,5,11
4240,Cash,237.24,24.6,5,19
4241,Wallet,525.79,36.75,1,12
4242,UPI,192.54,23.88,5,16
4243,Card,756.84,8.45,4,22
4244,UPI,614.21,43.68,1,14
4245,Wallet,124.6,33.95,4,14
4246,Cash,895.13,26.53,1,14
4247,UPI,635.56,41.64,2,4
4248,Cash,350.3,48.82,5,14
4249,UPI,93.36,20.77,1,9
4250,Cash,650.62,17.98,3,21
4251,Cash,404.77,37.8,1,14
4252,Card,912.24,23.0,2,5
4253,Cash,83.13,4.75,1,11
4254,Card,87.15,18.04,1,3
4255,Wallet,951.83,40.53,4,16
4256,Wallet,966.63,35.48,5,14
4257,Card,76.36,43.21,4,14
4258,Card,730.23,7.76,5,5
4259,UPI,260.42,12.57,3,5
4260,UPI,716.32,11.13,3,5
4261,UPI,875.3,48.58,4,5
4262,Wallet,145.79,8.86,5,16
4263,UPI,276.83,30.1,2,10
4264,Cash,72.87,31.83,4,2
4265,Cash,91.64,31.14,1,6
4266,UPI,78.14,34.74,4,15
4267,Cash,810.65,24.45,1,3
4268,Wallet,333.38,4.64,4,15
4269,Cash,518.55,35.21,5,21
4270,Wallet,798.45,14.41,2,15
4271,Card,520.2,4.26,2,17
4272,Card,457.74,8.9,1,12
4273,Card,60.99,14.72,2,4
4274,Card,589.64,21.91,1,8
4275,Cash,168.51,43.14,5,10
4276,UPI,776.42,27.06,2,3
4277,Cash,294.85,23.86,2,6
4278,Wallet,690.48,9.97,2,22
4279,Cash,663.91,47.98,5,9
4280,Cash,635.84,45.47,1,12
4281,Wallet,303.6,40.9,5,0
4282,Card,303.74,16.5,4,11
4283,Card,869.9,28.3,2,6
4284,Card,62.17,19.75,1,0
4285,UPI,222.45,20.44,1,12
4286,Wallet,629.66,4.07,2,20
4287,Wallet,826.19,7.43,4,9
4288,Cash,390.43,48.08,1,22
4289,UPI,670.77,30.7,4,16
4290,Card,579.3,0.81,4,10
4291,UPI,111.31,40.55,3,18
4292,Wallet,640.66,4.81,3,17
4293,Wallet,823.21,35.55,3,7
4294,Cash,992.83,31.23,1,11
4295,Cash,78.16,3.62,5,19
4296,Wallet,677.06,26.78,1,12
4297,Card,443.82,2.85,4,8
4298,Card,59.3,3.69,5,14
4299,UPI,633.64,3.03,1,14
4300,Wallet,166.31,13.14,3,21
4301,Wallet,409.64,40.19,3,16
4302,Card,298.3,18.44,1,10
4303,Card,393.11,32.16,5,17
4304,Wallet,518.06,6.68,4,5
4305,Cash,391.25,46.68,2,22
4306,Wallet,575.1,25.46,5,22
4307,Wallet,276.72,1.72,4,9
4308,Card,653.59,27.1,4,17
4309,Card,861.07,9.63,3,12
4310,Cash,262.86,10.19,1,0
4311,Cash,532.48,30.22,1,5
4312,UPI,666.26,11.71,5,7
4313,Wallet,586.39,11.09,2,22
4314,Card,397.37,27.28,1,0
4315,Cash,660.09,12.16,1,4
4316,UPI,76.83,5.97,3,9
4317,UPI,401.41,20.71,2,13
4318,Card,555.98,3.07,1,4
4319,Card,69.58,45.31,2,15
4320,UPI,532.27,22.85,4,8
4321,Cash,671.54,1.15,4,10
4322,UPI,771.25,11.62,1,15
4323,Wallet,157.71,47.91,2,12
4324,Wallet,991.04,25.07,2,23
4325,Card,625.86,18.27,1,10
4326,Cash,395.03,16.1,1,17
4327,Cash,286.64,21.14,3,12
4328,Wallet,594.25,10.98,5,0
4329,UPI,887.63,37.58,1,1
4330,Card,544.54,25.66,2,17
4331,UPI,678.4,37.7,2,17
4332,UPI,389.81,13.09,4,5
4333,UPI,418.74,0.57,1,22
4334,Cash,321.87,48.33,3,22
4335,Wallet,720.36,25.85,3,21
4336,Cash,391.23,4.45,5,18
4337,Wallet,231.18,5.64,3,11
4338,Card,400.93,22.02,5,6
4339,Card,861.14,34.92,1,22
4340,UPI,751.34,20.13,2,21
4341,Wallet,367.91,41.1,1,6
4342,Wallet,911.47,16.79,5,6
4343,Wallet,121.09,2.76,2,7
4344,UPI,97.27,0.91,1,20
4345,UPI,171.1,43.04,1,3
4346,Card,160.63,49.23,4,13
4347,Cash,133.44,7.07,5,18
